filename,number_transits,scorer,experiment,fishID,black,black_thigmo,white,white_thigmo
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_CORNISH.csv,35,Cornish,prescoto,bernadette,180.01199999999994,315.548,12.343000000000103,92.09700000000001
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_CORNISH.csv,51,Cornish,prescoto,bernice,125.7539999999999,329.4040000000001,4.57,140.27199999999993
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_CORNISH.csv,34,Cornish,prescoto,blossom,114.94499999999988,336.5680000000002,36.50000000000006,111.98699999999991
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_CORNISH.csv,51,Cornish,prescoto,carla,96.021000000000015,382.6309999999998,0,121.34800000000016
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_catalina_spetember_6_2018_na_na_wallcam_CORNISH.csv,44,Cornish,prescoto,catalina,208.2289999999999,312.26599999999996,33.07600000000008,46.42900000000003
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_CORNISH.csv,66,Cornish,prescoto,charlotte,53.64300000000006,345.4639999999998,17.762999999999963,183.1300000000002
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_CORNISH.csv,17,Cornish,prescoto,chloe,99.93299999999999,500.067,0,0
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_CORNISH.csv,79,Cornish,prescoto,claire,139.0469999999999,304.6169999999999,31.275000000000006,125.06100000000018
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_CORNISH.csv,73,Cornish,prescoto,daisy,224.67600000000016,282.89199999999994,29.144999999999918,63.286999999999935
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_CORNISH.csv,67,Cornish,prescoto,daniela,151.1920000000001,295.8049999999999,27.775000000000077,125.22799999999995
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_CORNISH.csv,91,Cornish,prescoto,dawn,45.114000000000026,331.0909999999998,27.94800000000005,195.84700000000012
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_CORNISH.csv,43,Cornish,prescoto,delfina,46.74600000000001,458.8580000000001,20.548999999999996,73.84699999999995
FRI_Scototaxis_CORNISH/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_CORNISH.csv,30,Cornish,prescoto,diana,155.07499999999993,416.24700000000007,14.352000000000004,14.325999999999993
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_CUI.csv,64,Cui,prescoto,beatrice,203.67,332.16600000000017,29.405000000000058,34.75899999999979
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_CUI.csv,67,Cui,prescoto,becca,17.054000000000038,497.878,0.5640000000000214,84.50399999999992
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_CUI.csv,13,Cui,prescoto,bella,7.851000000000013,592.1489999999999,0,0
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_CUI.csv,62,Cui,prescoto,bernadette,186.16400000000013,327.03499999999997,10.081999999999965,76.71900000000001
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_CUI.csv,85,Cui,prescoto,bernice,150.37200000000007,263.94799999999975,18.476999999999926,167.20300000000023
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_blossom_july_10_2018_na_na_doorcam_CUI.csv,49,Cui,prescoto,blossom,132.13800000000003,314.7019999999998,49.56,103.60000000000008
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_carla_september_6_2018_na_na_doorcam_CUI.csv,68,Cui,prescoto,carla,96.48799999999994,384.23299999999983,0.5610000000000355,118.71800000000019
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_catalina_september_6_2018_na_na_wallcam_CUI.csv,54,Cui,prescoto,catalina,199.08699999999982,330.06900000000013,25.758000000000152,45.085999999999956
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_charlotte_august_30_2018_na_na_doorcam_CUI.csv,85,Cui,prescoto,charlotte,57.707000000000015,338.547,21.715000000000014,182.03099999999995
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_chloe_august_30_2018_na_na_wallcam_CUI.csv,39,Cui,prescoto,chloe,145.53500000000014,448.587,3.076999999999998,2.800999999999931
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_claire_august_30_2018_na_na_wallcam_CUI.csv,102,Cui,prescoto,claire,136.51400000000007,298.3640000000001,35.49799999999988,129.62399999999997
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_daisy_august_30_2018_na_na_wallcam_CUI.csv,89,Cui,prescoto,daisy,224.5200000000002,281.07599999999996,35.64000000000003,58.76399999999988
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_daniela_september_6_2018_na_na_wallcam_CUI.csv,90,Cui,prescoto,daniela,131.6379999999998,315.3200000000002,44.79300000000005,108.24899999999995
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_dawn_august_30_2018_na_na_doorcam_CUI.csv,96,Cui,prescoto,dawn,49.836999999999975,314.4369999999999,24.08199999999991,211.64400000000018
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_delfina_september_6_2018_na_na_doorcam_CUI.csv,53,Cui,prescoto,delfina,50.359999999999914,449.9190000000001,26.877000000000013,72.844
FRI_Scototaxis_CUI/gridded_commongarden_prescoto_diana_august_30_2018_na_na_doorcam_CUI.csv,37,Cui,prescoto,diana,148.397,420.80299999999994,12.600000000000023,18.200000000000045
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_audrey_august_9_2018_na_na_wallcam_ESTRELLADO.csv,40,Estrellado,prescoto,audrey,125.42899999999999,461.0469999999999,2.0830000000000837,11.441000000000088
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_ava_july_04_na_na_doorcam_ESTRELLADO.csv,107,0,prescoto,ava,151.89100000000016,302.29499999999985,29.291000000000015,116.52299999999997
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_bailey_july_04_2018_na_na_wallcam_ESTRELLADO.csv,32,Estrellado,prescoto,bailey,156.19099999999997,438.107,4.662000000000006,1.039999999999992
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_barbara_july_10_2018_na_na_wallcam_ESTRELLADO.csv,33,Estrellado,prescoto,barbara,40.12499999999999,508.39400000000006,3.1159999999999997,48.36499999999994
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_barbie_july_04_2018_na_na_doorcam_ESTRELLADO.csv,91,Estrellado,prescoto,barbie,277.1290000000001,289.91499999999996,15.589000000000055,17.678999999999917
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_ESTRELLADO.csv,67,Estrellado,prescoto,beatrice,212.83499999999987,299.975,36.26900000000012,60.40099999999998
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_ESTRELLADO.csv,65,Estrellado,prescoto,becca,5.001999999999967,515.2909999999999,1.5550000000000068,78.15200000000009
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_ESTRELLADO.csv,21,Estrellado,prescoto,bella,11.409000000000049,588.8299999999999,0,0
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_ESTRELLADO.csv,68,Estrellado,prescoto,bernadette,175.334,340.25199999999995,9.36099999999999,75.05300000000008
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_ESTRELLADO.csv,88,Estrellado,prescoto,bernice,158.21199999999988,277.5060000000002,66.21100000000013,98.07099999999986
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_bess_august_9_2018_na_na_wallcam_ESTRELLADO.csv,56,Estrellado,prescoto,bess,257.157,335.562,3.64200000000001,3.63900000000001
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_beth_july_13_2018_na_na_wallcam_ESTRELLADO.csv,11,Estrellado,prescoto,beth,3.1330000000000027,591.66,0,5.206999999999994
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_bethany_august_13_2018_na_na_doorcam_ESTRELLADO.csv,62,Estrellado,prescoto,bethany,35.513999999999996,278.54499999999996,73.72200000000007,212.21899999999994
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_beverly_august_13_2018_na_na_wallcam_ESTRELLADO.csv,115,Estrellado,prescoto,beverly,162.80200000000002,363.3139999999997,28.649000000000086,45.235000000000184
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_beyonce_august_9_2018_na_na_doorcam_ESTRELLADO.csv,48,Estrellado,prescoto,beyonce,183.65900000000002,389.543,9.635999999999967,17.162000000000035
FRI_Scototaxis_ESTRELLADO/gridded_commongarden_prescoto_bianca_july_04_2018_na_na_wallcam_ESTRELLADO.csv,24,Estrellado,prescoto,bianca,50.14199999999993,541.49,4.682999999999993,3.685000000000059
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_audrey_august_9_2018_na_na_wallcam_FERNANDES.mp4.csv,41,Fernandes,prescoto,audrey,146.28800000000004,442.0759999999999,1.5600000000000591,10.075999999999965
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_ava_july_04_2018_na_na_doorcam_FERNANDES.mp4.csv,90,Fernandes,prescoto,ava,157.27000000000004,293.05199999999996,9.723999999999997,139.954
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_bailey_july_04_2018_na_na_wallcam_FERNANDES.mp4.csv,26,Fernandes,prescoto,bailey,133.31600000000003,462.324,3.5600000000000023,0.8000000000000114
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_barbara_july_10_2018_na_na_wallcam_FERNANDES.mp4.csv,29,Fernandes,prescoto,barbara,40.28000000000003,512.723,1.4390000000000214,45.55799999999998
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_barbie_july_04_2018_na_na_doorcam_FERNANDES.mp4.csv,79,Fernandes,prescoto,barbie,279.8490000000002,273.61099999999993,23.121000000000038,23.418999999999812
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_beatrice_july_10_2018_na_na_wallcam_FERNANDES.mp4.csv,63,Fernandes,prescoto,beatrice,207.28199999999995,305.3970000000001,42.31699999999984,45.00400000000005
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_becca_july_13_2018_na_na_wallcam_FERNANDES.mp4.csv,65,Fernandes,prescoto,becca,4.481000000000066,515.844,0.8369999999999891,78.838
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_bella_july_13_2018_na_na_doorcam_FERNANDES.mp4.csv,18,Fernandes,prescoto,bella,13.321999999999953,586.678,0,0
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_bernadette_august_9_2018_na_na_doorcam_FERNANDES.mp4.csv,60,Fernandes,prescoto,bernadette,188.84700000000004,324.5570000000001,9.23599999999999,78.39999999999989
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_bernice_august_13_2018_na_na_wallcam_FERNANDES.mp4.csv,93,Fernandes,prescoto,bernice,159.60199999999978,304.22599999999994,18.92299999999993,117.24900000000034
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_bess_august_9_2018_na_na_wallcam_FERNANDES.mp4.csv,46,Fernandes,prescoto,bess,233.0440000000001,360.0759999999999,3.3599999999999994,3.519999999999982
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_beth_july_13_2018_na_na_wallcam_FERNANDES.mp4.csv,11,Fernandes,prescoto,beth,2.240000000000002,593.598,0,4.162000000000042
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_bethany_august_13_2018_na_na_doorcam_FERNANDES.mp4.csv,57,Fernandes,prescoto,bethany,34.434000000000026,318.719,4.197999999999993,242.64899999999994
FRI_Scototaxis_FERNANDES/gridded_commongarden_prescoto_beverly_august_13_2018_na_na_wallcam_FERNANDES.mp4.csv,106,Fernandes,prescoto,beverly,140.43800000000005,374.8360000000002,34.17299999999981,50.553
